Latitude,Longitude,CrimeGroup_Name,Year,Month,Day
13.12111,77.617748,MISSING PERSON,2024,1,Thursday
13.011561,77.613313,CASES OF HURT,2024,1,Thursday
13.011957,77.613313,THEFT,2024,1,Thursday
13.011561,77.613313,MISSING PERSON,2024,1,Friday
13.011561,77.613313,THEFT,2024,1,Saturday
13.012508,77.605688,MISSING PERSON,2024,1,Saturday
13.038333,77.613398,THEFT,2024,1,Sunday
13.018299,77.612783,MISSING PERSON,2024,1,Monday
13.038129,77.613313,THEFT,2024,1,Tuesday
13.038333,77.613313,RIOTS,2024,1,Tuesday
13.121122,77.613398, CYBER CRIME,2024,1,Tuesday
13.038333,77.648303,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
13.057414,77.616108, CYBER CRIME,2024,1,Wednesday
13.003021,77.612413,THEFT,2024,1,Friday
13.014991,77.602314,MISSING PERSON,2024,1,Friday
13.022882,77.610699,CHEATING,2024,1,Sunday
13.038263,77.607954,MISSING PERSON,2024,1,Sunday
13.013325,77.609447,MISSING PERSON,2024,1,Monday
13.057414,77.615592, CYBER CRIME,2024,1,Monday
13.038952,77.615592,MOLESTATION,2024,1,Tuesday
13.011561,77.613313, CYBER CRIME,2024,1,Wednesday
13.038952,77.616108,MISSING PERSON,2024,1,Thursday
13.011561,77.613313, CYBER CRIME,2024,1,Saturday
13.008611,77.614367,THEFT,2024,1,Tuesday
13.009634,77.589683, CYBER CRIME,2024,1,Wednesday
13.010978,77.602424,THEFT,2024,1,Wednesday
13.008401,77.602424,THEFT,2024,2,Thursday
13.008611,77.60362,THEFT,2024,2,Friday
13.009634,77.615592,MISSING PERSON,2024,2,Sunday
13.009634,77.615349,KARNATAKA POLICE ACT 1963,2024,2,Monday
13.011561,77.613313, CYBER CRIME,2024,2,Monday
13.011561,77.613313,CHEATING,2024,2,Monday
13.038952,77.615349, CYBER CRIME,2024,2,Tuesday
13.011561,77.613313,KARNATAKA POLICE ACT 1963,2024,2,Wednesday
13.011561,77.613313,KARNATAKA POLICE ACT 1963,2024,2,Thursday
13.022007,77.609342,CASES OF HURT,2024,2,Friday
13.011561,77.613313,MISSING PERSON,2024,2,Friday
13.011561,77.613313,THEFT,2024,2,Friday
13.008401,77.613398,MISSING PERSON,2024,2,Sunday
13.008611,77.602314,MOLESTATION,2024,2,Monday
13.011561,77.613313,CHEATING,2024,2,Monday
13.008611,77.616343,CASES OF HURT,2024,2,Monday
13.008401,77.615592, CYBER CRIME,2024,2,Tuesday
13.057414,77.616108,CHEATING,2024,2,Wednesday
13.038129,77.616108,KARNATAKA POLICE ACT 1963,2024,2,Thursday
13.011561,77.613313, CYBER CRIME,2024,2,Friday
13.008611,77.616108,THEFT,2024,2,Friday
13.011561,77.613313,THEFT,2024,2,Monday
13.011561,77.613313, CYBER CRIME,2024,2,Monday
13.011561,77.613313,MISSING PERSON,2024,2,Monday
13.011561,77.613313,CASES OF HURT,2024,2,Monday
13.011561,77.613313,CASES OF HURT,2024,2,Monday
13.008401,77.616108,CHEATING,2024,2,Tuesday
13.009634,77.602314,THEFT,2024,2,Tuesday
13.009634,77.589683,CASES OF HURT,2024,2,Wednesday
13.011561,77.613313,MISSING PERSON,2024,2,Saturday
13.011561,77.613313,CASES OF HURT,2024,2,Saturday
13.008401,77.53565, CYBER CRIME,2024,2,Monday
13.008401,77.535652,THEFT,2024,2,Monday
13.008611,77.535652,THEFT,2024,2,Monday
13.009634,77.53565,CASES OF HURT,2024,2,Tuesday
13.009634,77.589683,THEFT,2024,2,Tuesday
13.008611,77.589683,MISSING PERSON,2024,2,Thursday
13.011561,77.613313,MISSING PERSON,2024,3,Saturday
13.011561,77.613313, CYBER CRIME,2024,3,Sunday
13.011561,77.613313,MOLESTATION,2024,3,Monday
13.011561,77.613313,THEFT,2024,3,Monday
13.014991,77.589683, CYBER CRIME,2024,3,Tuesday
13.010543,77.615349, CYBER CRIME,2024,3,Thursday
13.011561,77.613313,THEFT,2024,3,Thursday
13.008401,77.589683,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,3,Friday
13.011561,77.613313,MOLESTATION,2024,3,Friday
13.009634,77.602424,THEFT,2024,3,Saturday
13.011561,77.613313,THEFT,2024,3,Saturday
12.09888,77.60359, CYBER CRIME,2024,1,Tuesday
12.09888,77.60359, CYBER CRIME,2024,1,Monday
12.09888,77.60359, CYBER CRIME,2024,1,Friday
12.09888,77.60359, CYBER CRIME,2024,1,Saturday
12.09888,77.60359, CYBER CRIME,2024,2,Thursday
12.09888,77.60359, CYBER CRIME,2024,2,Saturday
12.09888,77.60359, CYBER CRIME,2024,2,Saturday
12.09888,77.60359, CYBER CRIME,2024,2,Monday
12.09888,77.60359, CYBER CRIME,2024,2,Monday
12.09888,77.60359, CYBER CRIME,2024,3,Saturday
13.0199,77.6772,MOLESTATION,2024,1,Thursday
12.9226,77.6174,MOLESTATION,2024,2,Wednesday
12.840048,77.663175,CASES OF HURT,2024,1,Monday
12.840048,77.663175, CYBER CRIME,2024,1,Monday
12.840048,77.663175,CASES OF HURT,2024,1,Tuesday
12.840048,77.663175,CASES OF HURT,2024,1,Tuesday
12.840048,77.663175,THEFT,2024,1,Wednesday
12.840048,77.663175,CASES OF HURT,2024,1,Wednesday
12.840048,77.663175, CYBER CRIME,2024,1,Thursday
12.840048,77.663175,CASES OF HURT,2024,1,Thursday
12.840048,77.663175, CYBER CRIME,2024,1,Friday
12.840048,77.663175,THEFT,2024,1,Friday
12.840048,77.663175, CYBER CRIME,2024,1,Friday
12.840048,77.663175,MISSING PERSON,2024,1,Friday
12.840048,77.663175,MISSING PERSON,2024,1,Saturday
12.840048,77.663175,THEFT,2024,1,Saturday
12.840048,77.663175, CYBER CRIME,2024,1,Saturday
12.840048,77.663175,CASES OF HURT,2024,1,Monday
12.840048,77.663175,THEFT,2024,1,Friday
12.840048,77.663175, CYBER CRIME,2024,1,Friday
12.840048,77.663175,KARNATAKA POLICE ACT 1963,2024,1,Monday
12.840048,77.663175,CASES OF HURT,2024,1,Monday
12.840048,77.663175,MISSING PERSON,2024,1,Tuesday
12.840048,77.663175,THEFT,2024,1,Tuesday
12.840048,77.663175,THEFT,2024,1,Wednesday
12.840048,77.663175, CYBER CRIME,2024,1,Thursday
12.480048,77.663175,MISSING PERSON,2024,1,Thursday
12.840048,77.663175, CYBER CRIME,2024,1,Friday
12.480048,77.663175,MISSING PERSON,2024,1,Friday
12.840048,77.663175,CASES OF HURT,2024,1,Friday
12.840048,77.663175, CYBER CRIME,2024,1,Saturday
12.840048,77.663175,CHEATING,2024,1,Saturday
12.840048,77.663175,CHEATING,2024,1,Saturday
12.840048,77.663175,CASES OF HURT,2024,1,Sunday
12.840048,77.663175,CHEATING,2024,1,Sunday
12.840048,77.663175,CHEATING,2024,1,Sunday
12.840048,77.663175,CASES OF HURT,2024,1,Monday
12.840048,77.663175,THEFT,2024,1,Tuesday
12.480048,77.663175,MISSING PERSON,2024,1,Tuesday
12.840048,77.663175,MOLESTATION,2024,1,Tuesday
12.840048,77.663175,CHEATING,2024,1,Wednesday
12.840048,77.663175,CHEATING,2024,1,Wednesday
12.840048,77.663175,CHEATING,2024,1,Wednesday
12.840048,77.663175,CHEATING,2024,1,Wednesday
12.840048,77.663175,CHEATING,2024,1,Thursday
12.840048,77.663175,CHEATING,2024,1,Thursday
12.840048,77.663175,THEFT,2024,1,Thursday
12.840048,77.663175,CHEATING,2024,1,Friday
12.840048,77.663175,CHEATING,2024,1,Friday
12.840048,77.663175,CHEATING,2024,1,Friday
12.840048,77.663175,CHEATING,2024,1,Friday
12.840048,77.663175,CASES OF HURT,2024,1,Friday
12.840048,77.663175, CYBER CRIME,2024,1,Saturday
12.840048,77.663175, CYBER CRIME,2024,1,Saturday
12.840048,77.663175, CYBER CRIME,2024,1,Sunday
12.840048,77.663175,CHEATING,2024,1,Sunday
12.840048,77.663175,CHEATING,2024,1,Sunday
12.840048,77.663175,CHEATING,2024,1,Sunday
12.840048,77.663175,MOLESTATION,2024,1,Sunday
12.840048,77.663175,CASES OF HURT,2024,1,Sunday
12.840048,77.663175,THEFT,2024,1,Monday
12.840048,77.663175,CASES OF HURT,2024,1,Tuesday
12.840048,77.663175,MOLESTATION,2024,1,Tuesday
12.480048,77.663175,MISSING PERSON,2024,1,Tuesday
12.840048,77.663175, CYBER CRIME,2024,2,Friday
12.840048,77.663175, CYBER CRIME,2024,2,Saturday
12.840048,77.663178, CYBER CRIME,2024,2,Saturday
12.840048,77.663175, CYBER CRIME,2024,2,Sunday
12.840048,77.663175, CYBER CRIME,2024,2,Tuesday
12.840048,77.663175, CYBER CRIME,2024,2,Tuesday
12.840048,77.663175, CYBER CRIME,2024,2,Wednesday
12.840048,77.663175,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Wednesday
12.840048,77.663175,MOLESTATION,2024,2,Saturday
12.840048,77.663175,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Saturday
12.840048,77.663175,THEFT,2024,2,Saturday
12.840048,77.663175, CYBER CRIME,2024,2,Saturday
12.840048,77.663175,CASES OF HURT,2024,2,Monday
12.840048,77.663175,THEFT,2024,2,Monday
12.480048,77.663175,MISSING PERSON,2024,2,Monday
12.840048,77.663175, CYBER CRIME,2024,2,Tuesday
12.840048,77.663175, CYBER CRIME,2024,2,Tuesday
12.840048,77.663175,CASES OF HURT,2024,2,Tuesday
12.840048,77.663175,CASES OF HURT,2024,2,Tuesday
12.840048,77.663175,CHEATING,2024,2,Wednesday
12.840048,77.663175, CYBER CRIME,2024,2,Wednesday
12.840048,77.663175, CYBER CRIME,2024,2,Thursday
12.840048,77.663175,CASES OF HURT,2024,2,Thursday
12.840048,77.663175, CYBER CRIME,2024,2,Thursday
12.840048,77.663175,MISSING PERSON,2024,2,Friday
12.840048,77.663175, CYBER CRIME,2024,2,Saturday
12.840048,77.663175,THEFT,2024,2,Sunday
12.840048,77.663175,THEFT,2024,2,Monday
12.840048,77.663175,THEFT,2024,2,Tuesday
12.840048,77.663175, CYBER CRIME,2024,2,Thursday
12.480048,77.663175,MISSING PERSON,2024,2,Thursday
12.840048,77.663175,MOLESTATION,2024,2,Sunday
12.840048,77.663175,CASES OF HURT,2024,2,Monday
12.840048,77.663175, CYBER CRIME,2024,2,Monday
12.840048,77.663175, CYBER CRIME,2024,2,Tuesday
12.840048,77.663175,CASES OF HURT,2024,2,Wednesday
12.480048,77.663175,MISSING PERSON,2024,2,Thursday
12.840048,77.663175,CHEATING,2024,3,Saturday
12.840048,77.663175,THEFT,2024,3,Saturday
12.480048,77.663175,MISSING PERSON,2024,3,Sunday
12.840048,77.663175,CHEATING,2024,3,Sunday
12.840048,77.663175,BURGLARY - NIGHT,2024,3,Sunday
12.840048,77.663175,THEFT,2024,3,Sunday
12.840048,77.663175, CYBER CRIME,2024,3,Monday
12.840048,77.663175, CYBER CRIME,2024,3,Tuesday
12.840048,77.86135,THEFT,2024,3,Thursday
12.840048,77.663175,THEFT,2024,3,Friday
12.840048,77.663175,MISSING PERSON,2024,3,Friday
12.840048,77.86135, CYBER CRIME,2024,3,Sunday
12.752783,77.088342,PUBLIC SAFETY,2024,1,Monday
12.68552,77.088342,PUBLIC SAFETY,2024,1,Thursday
12.752783,77.088342,PUBLIC SAFETY,2024,1,Friday
12.752783,77.088342,PUBLIC SAFETY,2024,1,Wednesday
12.752783,77.088342,PUBLIC SAFETY,2024,2,Friday
13.056055,77.352787, CYBER CRIME,2024,1,Tuesday
13.064056,77.055096,CHEATING,2024,1,Wednesday
13.070753,77.54654, CYBER CRIME,2024,1,Friday
13.056584,77.352787,THEFT,2024,1,Friday
13.056845,77.52227,KARNATAKA POLICE ACT 1963,2024,1,Friday
13.056055,77.352787, CYBER CRIME,2024,1,Friday
13.064056,77.522205, CYBER CRIME,2024,1,Thursday
13.050106,77.253462,MISSING PERSON,2024,1,Friday
13.056845,77.5204,Karnataka State Local Act,2024,1,Tuesday
13.055096,77.524963,THEFT,2024,1,Thursday
13.056055,77.533885,CHEATING,2024,1,Friday
13.055096,77.4838,THEFT,2024,1,Tuesday
13.055096,77.534547, CYBER CRIME,2024,1,Tuesday
13.092071,77.530551, CYBER CRIME,2024,1,Wednesday
13.069488,77.52227,THEFT,2024,1,Thursday
13.056584,77.541426,CASES OF HURT,2024,1,Saturday
13.046042,77.352787, CYBER CRIME,2024,1,Saturday
13.055096,77.52664,MISSING PERSON,2024,1,Wednesday
13.046042,77.253462, CYBER CRIME,2024,2,Thursday
13.070753,77.529653,THEFT,2024,2,Monday
13.092071,77.533885, CYBER CRIME,2024,2,Friday
13.064056,77.530588,BURGLARY - NIGHT,2024,2,Sunday
13.064056,77.530588,BURGLARY - NIGHT,2024,2,Sunday
13.046042,77.522205,CASES OF HURT,2024,2,Tuesday
13.406042,77.522205,CASES OF HURT,2024,2,Tuesday
13.046042,77.522205,MISSING PERSON,2024,2,Friday
13.070753,77.529653,CHEATING,2024,2,Saturday
13.070753,77.529653,CASES OF HURT,2024,2,Sunday
13.070753,77.529653,THEFT,2024,2,Sunday
13.070753,77.529653,MISSING PERSON,2024,2,Tuesday
13.070753,77.529653,THEFT,2024,2,Tuesday
13.069444,77.541426,THEFT,2024,2,Tuesday
13.069444,77.541426, CYBER CRIME,2024,2,Tuesday
13.055096,77.253462,THEFT,2024,2,Wednesday
13.256548,77.612575,THEFT,2024,3,Friday
13.059185,77.528663, CYBER CRIME,2024,3,Saturday
13.074802,77.528663,MISSING PERSON,2024,3,Saturday
13.046042,77.522205, CYBER CRIME,2024,3,Saturday
13.046042,77.522205,CASES OF HURT,2024,3,Sunday
13.057395,77.528663,CASES OF HURT,2024,3,Sunday
12.920737,77.519355,CASES OF HURT,2024,1,Wednesday
12.89129,77.519355,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Wednesday
12.920583,77.519355,CASES OF HURT,2024,1,Thursday
12.920227,77.536805,THEFT,2024,1,Friday
12.937525,77.550104,THEFT,2024,1,Friday
12.925786,77.537435,MISSING PERSON,2024,1,Saturday
12.535584,77.3219,CASES OF HURT,2024,1,Monday
12.935041,77.536675,THEFT,2024,1,Tuesday
12.878304,77.497693,CASES OF HURT,2024,1,Wednesday
12.936365,77.549761,BURGLARY - NIGHT,2024,1,Wednesday
12.929994,77.545081,MISSING PERSON,2024,1,Thursday
12.927116,77.538035,MISSING PERSON,2024,1,Thursday
12.935074,77.55302,CASES OF HURT,2024,1,Thursday
12.934957,77.497693, CYBER CRIME,2024,1,Thursday
12.934957,77.497693, CYBER CRIME,2024,1,Thursday
12.878304,77.536131,CASES OF HURT,2024,1,Sunday
12.938448,77.528378,THEFT,2024,1,Sunday
12.878304,77.542705,CASES OF HURT,2024,1,Sunday
12.940324,77.536131,MOLESTATION,2024,1,Monday
12.928365,77.536569, CYBER CRIME,2024,1,Monday
12.938921,77.539403,THEFT,2024,1,Tuesday
12.927358,77.540938, CYBER CRIME,2024,1,Wednesday
12.935846,77.535937,THEFT,2024,1,Friday
12.535584,77.205252,CHEATING,2024,1,Saturday
12.352452,77.205252,CASES OF HURT,2024,1,Monday
12.937437,77.536466,THEFT,2024,1,Wednesday
12.352452,77.245212,CASES OF HURT,2024,2,Thursday
12.922854,77.538684,THEFT,2024,2,Sunday
12.929619,77.535102,CHEATING,2024,2,Sunday
12.352452,77.245212,CHEATING,2024,2,Sunday
12.930208,77.533078,MISSING PERSON,2024,2,Monday
12.941949,77.550657,BURGLARY - NIGHT,2024,2,Monday
12.937819,77.540243,THEFT,2024,2,Tuesday
12.935228,77.546905,THEFT,2024,2,Wednesday
12.930695,77.539382,CASES OF HURT,2024,2,Wednesday
12.352452,77.205252,CASES OF HURT,2024,2,Wednesday
12.535584,77.3219,CASES OF HURT,2024,2,Saturday
12.919262,77.534768,MOLESTATION,2024,2,Sunday
12.924676,77.540237,THEFT,2024,2,Monday
12.929285,77.540175,THEFT,2024,2,Wednesday
12.922854,77.497693,MOLESTATION,2024,2,Thursday
12.928108,77.53611, CYBER CRIME,2024,2,Friday
12.932506,77.545416,KARNATAKA POLICE ACT 1963,2024,2,Friday
12.931324,77.533424,THEFT,2024,2,Friday
12.934907,77.537563,THEFT,2024,2,Saturday
12.934387,77.547003,THEFT,2024,2,Saturday
12.928386,77.539964,THEFT,2024,2,Sunday
12.937329,77.536539,MOLESTATION,2024,2,Monday
12.535584,77.205252,MOLESTATION,2024,2,Thursday
12.934204,77.539704,CHEATING,2024,2,Friday
12.452456,77.205252,CASES OF HURT,2024,2,Tuesday
12.452456,77.245212,CASES OF HURT,2024,2,Tuesday
12.927358,77.536466, CYBER CRIME,2024,2,Wednesday
12.940461,77.543085,CHEATING,2024,3,Friday
12.939022,77.544759,THEFT,2024,3,Saturday
12.927358,77.536569, CYBER CRIME,2024,3,Sunday
12.252541,77.205252,THEFT,2024,3,Sunday
12.927358,77.536131, CYBER CRIME,2024,3,Monday
12.929496,77.537167,CHEATING,2024,3,Monday
12.928365,77.536569,CASES OF HURT,2024,3,Tuesday
12.928365,77.536675, CYBER CRIME,2024,3,Tuesday
12.922854,77.536131,CASES OF HURT,2024,3,Tuesday
12.927358,77.536905,CASES OF HURT,2024,3,Wednesday
12.940178,77.545427,THEFT,2024,3,Thursday
12.927965,77.534333, CYBER CRIME,2024,3,Friday
12.930951,77.539135,MISSING PERSON,2024,3,Friday
13.030844,77.617757,THEFT,2024,1,Monday
13.031355,77.6172, CYBER CRIME,2024,1,Thursday
13.019146,77.616879, CYBER CRIME,2024,1,Thursday
13.02094,77.617979, CYBER CRIME,2024,1,Friday
13.030564,77.627395,THEFT,2024,1,Saturday
13.025551,77.616879, CYBER CRIME,2024,1,Tuesday
13.031355,77.616879, CYBER CRIME,2024,1,Tuesday
13.031716,77.60133,THEFT,2024,1,Wednesday
13.031716,77.60133,THEFT,2024,1,Sunday
13.025438,77.618847,THEFT,2024,1,Wednesday
13.027902,77.616879, CYBER CRIME,2024,1,Wednesday
13.027902,77.617043, CYBER CRIME,2024,1,Wednesday
13.027902,77.616879, CYBER CRIME,2024,1,Friday
13.031716,77.616879, CYBER CRIME,2024,1,Friday
13.034912,77.6164,CASES OF HURT,2024,1,Saturday
13.035361,77.613668,BURGLARY - NIGHT,2024,1,Saturday
13.029247,77.617757,BURGLARY - NIGHT,2024,1,Saturday
13.024194,77.607476,MISSING PERSON,2024,1,Monday
13.037397,77.617757,RIOTS,2024,1,Wednesday
13.028079,77.616108,CHEATING,2024,1,Thursday
13.028079,77.616108,THEFT,2024,1,Thursday
13.028079,77.616108,CHEATING,2024,1,Thursday
13.038166,77.615669,THEFT,2024,1,Tuesday
13.031716,77.614367,THEFT,2024,1,Wednesday
13.03424,77.619576,MISSING PERSON,2024,1,Wednesday
13.025551,77.617757,CASES OF HURT,2024,2,Thursday
13.039519,77.617832,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Friday
13.030844,77.617043, CYBER CRIME,2024,2,Friday
13.034183,77.622203,CASES OF HURT,2024,2,Saturday
13.03309,77.617043, CYBER CRIME,2024,2,Saturday
13.034473,77.619956,CHEATING,2024,2,Saturday
13.011274,77.618991,CASES OF HURT,2024,2,Sunday
13.020344,77.614367,THEFT,2024,2,Monday
13.04766,77.623163,THEFT,2024,2,Monday
13.034095,77.619524,MISSING PERSON,2024,2,Monday
13.03395,77.619667,MISSING PERSON,2024,2,Monday
13.037397,77.617757,THEFT,2024,2,Tuesday
13.010987,77.614946,MOLESTATION,2024,2,Tuesday
13.028015,77.616879,CHEATING,2024,2,Thursday
13.028015,77.618991,CASES OF HURT,2024,2,Monday
13.029828,77.61749,CASES OF HURT,2024,2,Monday
13.011208,77.611531,THEFT,2024,2,Monday
13.036609,77.61862,CASES OF HURT,2024,2,Tuesday
13.023364,77.616058,THEFT,2024,2,Tuesday
13.034293,77.619716,BURGLARY - NIGHT,2024,2,Wednesday
13.03395,77.619667,CHEATING,2024,2,Wednesday
13.03309,77.618016, CYBER CRIME,2024,2,Thursday
13.026505,77.625942,BURGLARY - NIGHT,2024,2,Thursday
13.028884,77.161096,THEFT,2024,2,Thursday
13.033451,77.628725,THEFT,2024,2,Friday
13.031716,77.61636, CYBER CRIME,2024,2,Friday
13.038665,77.62371,THEFT,2024,2,Friday
13.026945,77.619422,THEFT,2024,2,Friday
13.040558,77.626242,THEFT,2024,2,Saturday
13.024194,77.607476,MISSING PERSON,2024,2,Sunday
12.967183,77.6149,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Monday
13.031716,77.616879, CYBER CRIME,2024,2,Tuesday
13.025932,77.627354,CASES OF HURT,2024,2,Tuesday
13.024194,77.607476,MISSING PERSON,2024,2,Wednesday
13.031953,77.622313,THEFT,2024,2,Thursday
13.035003,77.607476,MISSING PERSON,2024,3,Saturday
13.028015,77.616058,CASES OF HURT,2024,3,Saturday
13.042124,77.612484, CYBER CRIME,2024,3,Sunday
13.038557,77.611511,THEFT,2024,3,Sunday
13.027594,77.616879, CYBER CRIME,2024,3,Tuesday
13.037585,77.632117,MISSING PERSON,2024,3,Wednesday
13.019146,77.36542, CYBER CRIME,2024,3,Wednesday
12.974672,77.46367,THEFT,2024,1,Tuesday
12.966322,77.528812,MOLESTATION,2024,1,Tuesday
12.974468,77.537979, CYBER CRIME,2024,1,Wednesday
12.967229,77.530457,THEFT,2024,1,Thursday
12.972114,77.524551, CYBER CRIME,2024,1,Thursday
12.969956,77.533264,CHEATING,2024,1,Friday
12.970775,77.524958,THEFT,2024,1,Saturday
12.969469,77.531768, CYBER CRIME,2024,1,Tuesday
12.971383,77.522295,CHEATING,2024,1,Wednesday
12.970139,77.532644, CYBER CRIME,2024,1,Friday
12.975631,77.541851,CASES OF HURT,2024,1,Monday
12.971471,77.549465,KARNATAKA POLICE ACT 1963,2024,1,Monday
12.970218,77.536499, CYBER CRIME,2024,1,Tuesday
12.967679,77.531471, CYBER CRIME,2024,1,Tuesday
12.976131,77.527844, CYBER CRIME,2024,1,Tuesday
12.97632,77.525482,MISSING PERSON,2024,1,Sunday
12.975692,77.527184, CYBER CRIME,2024,1,Sunday
12.969115,77.535779, CYBER CRIME,2024,1,Tuesday
12.971253,77.532589, CYBER CRIME,2024,1,Tuesday
12.97411,77.524965,MISSING PERSON,2024,1,Wednesday
12.964401,77.532565, CYBER CRIME,2024,1,Wednesday
12.96075,77.534855,THEFT,2024,1,Wednesday
12.975728,77.532411,THEFT,2024,1,Saturday
12.967359,77.533316,THEFT,2024,1,Sunday
12.97581,77.53644,BURGLARY - NIGHT,2024,1,Monday
12.971383,77.522295,CHEATING,2024,1,Wednesday
12.974492,77.531577, CYBER CRIME,2024,1,Wednesday
12.975414,77.536909,MISSING PERSON,2024,2,Thursday
12.969655,77.532067,MISSING PERSON,2024,2,Saturday
12.974971,77.519435,CHEATING,2024,2,Saturday
12.969213,77.530133, CYBER CRIME,2024,2,Sunday
12.121212,77.121212,MISSING PERSON,2024,2,Sunday
12.979735,77.538734,CHEATING,2024,2,Monday
12.964381,77.53442,THEFT,2024,2,Tuesday
12.977574,77.542232, CYBER CRIME,2024,2,Tuesday
12.973117,77.535108,MISSING PERSON,2024,2,Tuesday
12.974385,77.545595,THEFT,2024,2,Wednesday
12.969203,77.535139,THEFT,2024,2,Wednesday
12.97139,77.52557, CYBER CRIME,2024,2,Wednesday
12.97628,77.529845,THEFT,2024,2,Thursday
12.97402,77.543335,THEFT,2024,2,Thursday
12.97389,77.53143,THEFT,2024,2,Friday
12.97169,77.523084,MISSING PERSON,2024,2,Friday
12.97555,77.53133,THEFT,2024,2,Friday
12.97679,77.521,MISSING PERSON,2024,2,Saturday
12.974592,77.520636,CHEATING,2024,2,Sunday
12.9801,77.5369,CHEATING,2024,2,Sunday
12.121212,77.121212,MOLESTATION,2024,2,Monday
12.97654,77.520206,MISSING PERSON,2024,2,Wednesday
12.97308,77.53738, CYBER CRIME,2024,2,Monday
12.974632,77.52362,THEFT,2024,2,Monday
12.976984,77.518827,CASES OF HURT,2024,2,Tuesday
12.975269,77.543783,Karnataka State Local Act,2024,2,Wednesday
12.971638,77.520034, CYBER CRIME,2024,2,Wednesday
12.121212,77.121212,THEFT,2024,2,Wednesday
12.969605,77.535599,MOLESTATION,2024,2,Friday
12.96465,77.53212, CYBER CRIME,2024,2,Friday
12.973133,77.523078, CYBER CRIME,2024,2,Monday
12.965835,77.527122,MISSING PERSON,2024,2,Monday
12.97359,77.538111,THEFT,2024,2,Thursday
12.977603,77.538253,MISSING PERSON,2024,2,Thursday
12.965402,77.531878,MISSING PERSON,2024,2,Thursday
12.974617,77.520474,BURGLARY - NIGHT,2024,3,Friday
12.969542,77.53176,MISSING PERSON,2024,3,Friday
12.97004,77.535546, CYBER CRIME,2024,3,Sunday
12.972716,77.525163,THEFT,2024,3,Monday
12.977591,77.537035,CHEATING,2024,3,Monday
12.97753,77.54169,THEFT,2024,3,Monday
12.121212,77.121212, CYBER CRIME,2024,3,Tuesday
12.969159,77.531165, CYBER CRIME,2024,3,Wednesday
12.9662,77.531872, CYBER CRIME,2024,3,Wednesday
12.96358,77.53414,THEFT,2024,3,Wednesday
12.973498,77.537135,CASES OF HURT,2024,3,Wednesday
12.9711,77.522,MOLESTATION,2024,3,Thursday
12.977236,77.526579,MISSING PERSON,2024,3,Sunday
12.960857,77.687505,MISSING PERSON,2024,1,Monday
12.963632,77.674709, CYBER CRIME,2024,1,Tuesday
12.459678,77.638956, CYBER CRIME,2024,1,Tuesday
12.964689,77.673982, CYBER CRIME,2024,1,Tuesday
12.962335,77.678025,CASES OF HURT,2024,1,Wednesday
12.235685,77.235689, CYBER CRIME,2024,1,Friday
12.568596,77.235689, CYBER CRIME,2024,1,Friday
12.971922,77.698956,THEFT,2024,1,Friday
12.975993,77.697566, CYBER CRIME,2024,1,Friday
12.959248,77.703074, CYBER CRIME,2024,1,Sunday
12.958342,77.702741, CYBER CRIME,2024,1,Sunday
12.961201,77.711186, CYBER CRIME,2024,1,Monday
12.957755,77.702942,THEFT,2024,1,Monday
12.964121,77.675284, CYBER CRIME,2024,1,Monday
12.964858,77.673758, CYBER CRIME,2024,1,Monday
12.960556,77.667113,CASES OF HURT,2024,1,Tuesday
12.963228,77.716062,THEFT,2024,1,Tuesday
12.971899,77.696955,THEFT,2024,1,Wednesday
12.963769,77.675316,THEFT,2024,1,Thursday
12.963243,77.708185, CYBER CRIME,2024,1,Thursday
12.959121,77.702573, CYBER CRIME,2024,1,Thursday
